otu_id	reference_id	reference_taxonomy	phylum	class	order	family	genus	species	rank	score	abundance
7114f0db2e2b7cf5351f61ad1eee38f3b56a9dac	EUK0135597	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0085	genus	0.987	10
a907645c4090cbfc233ccb0731d3a4db648486c2	EUK0814926	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0147	genus	0.997	10
b4e14db4f2f8875d604af7ff79d255eb2e5aa5f0	EUK0436268	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactifluus;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_pseudo_sp_0021	genus	1	10
23b996462206cb3124ceb3c189c1de8010389601	EUK0649380	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0021	genus	0.963	10
461fb6dfdbd4abcfeade15d930481da09cb71866	UDB004091	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulina;s__	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	Clavulina_pseudo_sp_0023	genus	1	10
6e119322c8aa1f7caaf766dd069563e726f6d0eb	EUK0835509	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0131	genus	0.99	10
8ec3753cf317fb516c64606e08789b53e6f8e7d1	EUK0635675	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactifluus;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_pseudo_sp_0022	genus	1	10
bc19e4e6e9b2ba02963a365b29824a2ddecb9b75	DQ328162	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Timgrovea;s__	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Timgrovea	Timgrovea_pseudo_sp_0004	genus	0.994	10
cbf37e3a679fbe3ea937d66d5cf73d336c3a2081	JF907867	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_van.campiae	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0152	genus	0.936	10
eaef78b4f48e256e81aed7d8b3b4c60a9744c553	KJ421107	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_aurantioferreus	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0153	genus	0.968	10
521f02f2737abd2c791b5b7afedf9c842c785048	EUK0634472	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Auritella;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Auritella	Auritella_pseudo_sp_0003	genus	0.993	10
605caba13fb1e8c90f766e15ab33b3348c674d74	EUK0649664	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0133	genus	0.998	10
72c23fef77ef6a64988d018766e27966e93c6938	EUK0645765	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0155	genus	0.972	10
89b969f41b29088848054bea90227c5df3928d02	EUK0635742	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactifluus;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_pseudo_sp_0023	genus	0.986	10
a4d43bdabcad79d294d2eba98dc625d8ba8e1525	EUK0820606	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0089	genus	0.859	10
b760aed1caff82e033743114060bdf27de9d0cf4	EUK0634328	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0134	genus	0.982	10
d069069be8f50cc3dfbedab8caee502bd7b1fd28	EUK0432527	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Tylopilus;s__	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Tylopilus	Tylopilus_pseudo_sp_0005	genus	1	10
d4e37059ab840a057f1d8b2a9b10a5bb0b48e789	EUK0814481	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0156	genus	0.988	10
dd73fa4b3b0f90987d889a07119e03e1607a1846	EUK0835964	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0135	genus	0.983	10
e2f47e1477f28dd1ee86dc69021f0fe4239a5cfd	EUK0428068	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0093	genus	0.99	10
f28f6ac1a5a1c3268ced4efa0e28538b03c75e68	JX266621	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactifluus;s__Lactifluus_flocktonae	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_pseudo_sp_0024	genus	0.973	10
1e85f583023c44071150a79087886cfa1a61581b	EUK0646744	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Amylascus;s__	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Amylascus	Amylascus_pseudo_sp_0005	genus	0.996	9
767b0bfbc721f808939ee5c654fa4823f09220fd	KP242179	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Austroboletus;s__	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Austroboletus	Austroboletus_pseudo_sp_0002	genus	0.996	9
99d0d05796e34644d3d6e30d02eb58d869ded5e3	DQ328073	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0144	genus	0.998	9
b9b28398695e7e7e53cfe7be3e662b48b9acf559	EUK0081189	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Tylopilus;s__	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Tylopilus	Tylopilus_pseudo_sp_0004	genus	0.978	9
e63089a86c711fc52cd9eb5b19e48722c938d91e	EUK0841905	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_pseudo_sp_0013	genus	0.995	9
c782c1ccab4b2a962389fc28481793b97cc7a078	EUK1657509	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0092	genus	0.986	9
045d3c36ea0681a7c1473570a5a84c356b0ed026	UDB002703	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0158	genus	0.982	9
0d51db4ce7937ef87a1151ce86c41f632c1bf5e2	EUK0649137	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0023	genus	0.917	9
15f3b98e26771f36526cb59088063dfb68d4c54b	MW683750	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_griseostipitata	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0136	genus	0.977	9
23f391555d2acad1a4451582e127a5743790c440	EUK0667359	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Mesophelliaceae;g__Chondrogaster;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Mesophelliaceae	Chondrogaster	Chondrogaster_pseudo_sp_0008	genus	0.962	9
62ae4fb11757d7cedc5de15bf834aa2042331a90	KU747111	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Sclerodermataceae;g__Scleroderma;s__Scleroderma_capeverdeanum	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	Scleroderma capeverdeanum	species	0.99	9
6447c081b4a9ef3492cfab74719ad2efca5be9d7	EUK0143517	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Hydnum;s__	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum_pseudo_sp_0011	genus	0.986	9
680924ff2fdfed5e5b2478e4b35880b9ca2dd513	EUK0142390	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0025	genus	0.985	9
6a82db38621d30716b5033a063874a31564b0ad2	MG553141	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0161	genus	0.97	9
71f8dc03bf3571007759766d5f9cbfd8535b4ffe	DQ178933	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0137	genus	0.978	9
79d4bbe0163476808b787805b94fb45103efb602	JQ408792	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0095	genus	0.997	9
8d6ef3d91371eddfaa5ab73bf8c176dc81319e9b	EUK1666413	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_pseudo_sp_0014	genus	0.995	9
96d450cd5a36687330a30028e3e07778371da085	UDB004014	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0163	genus	1	9
9a7d17e6e234406a601b03638014e00575ab5704	EUK0633846	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Thaxterogaster;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Thaxterogaster	Thaxterogaster_pseudo_sp_0003	genus	1	9
9ebe70e6370ebf174e6028e77fc425f22f91527a	EUK0635716	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0138	genus	0.987	9
a0c3ce117155db98a5d0724e15dba5d4e06f2359	KP308805	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_parvifulva	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe parvifulva	species	0.998	9
bce843420c1c2559c68d940310a8c920d9c4ea9a	EUK1012954	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0139	genus	0.995	9
bf76b47b8055b5293aa8ffa10e18b9186fc4448c	GQ925396	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__Amanita_grandis	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0026	genus	0.895	9
dc5188bfd4b01cd7e04dd11ab59e6cd4e712b969	EUK0433479	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulina;s__	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	Clavulina_pseudo_sp_0024	genus	0.993	9
b08c085bb9bae59a5a8115472e0d13866081f47f	EUK0635559	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0118	genus	1	8
d16e045de0bf716368611147503610b26e6722fd	EUK0637581	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0013	genus	0.986	8
76bafa4d94777c2e8c96b14d52bbae400ae0ea87	UDB016666	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0075	genus	0.991	8
3002dca35aea31f27485e31010466d7c4ae612bf	EUK0846464	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentellopsis;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis_pseudo_sp_0008	genus	0.985	8
db1d3e13b001f805d5fec6c8f8500bcdc384fb66	EUK1653597	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0015	genus	0.993	8
15173c82d598b57206e4f52c5fd17deecf1e7289	AY669614	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_submagellanicus	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius submagellanicus	species	1	8
4389469e4e1c3065dec69f4b94ba8f305421d733	GU187499	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Serpulaceae;g__Austropaxillus;s__Austropaxillus_infundibuliformis	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Austropaxillus	Austropaxillus infundibuliformis	species	0.997	8
3a31a406bbd5fd18a2e61566b3c8d6adcae05bdf	EUK1665428	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0128	genus	0.982	8
368394f57a58eb97938f3e6554fae86caf1a451e	EUK1151344	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0085	genus	0.98	8
c16b92fe059a374e03fca5abf1970600d93258f7	EUK0637581	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0022	genus	0.995	8
c5a408dded9f059318565f9cfd11038228dbb769	KJ729865	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_albofloccosa	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0091	genus	0.974	8
b2d35bbb0ea2ffd0aa66f2bd998cc7e54c495a18	JQ085924	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_fulvilubrica	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0097	genus	0.949	8
de199bc2494bb0beac573cff9e217f63e8b1dd8b	EUK0634808	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Gomphaceae;g__Ramaria;s__	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	Ramaria	Ramaria_pseudo_sp_0014	genus	0.997	8
f03d2e247621eeffb027f6da757503eb07da717f	EUK0439548	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	Sebacina_pseudo_sp_0046	genus	0.971	8
03ea60f02f1bbef37eb94e2d0c042deb97251bc8	EUK0130181	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pulvinulaceae;g__Pulvinula;s__	Ascomycota	Pezizomycetes	Pezizales	Pulvinulaceae	Pulvinula	Pulvinula_pseudo_sp_0005	genus	0.965	8
090e6a8490ece4b665be002e7fd3e76882c04bf8	EUK0425770	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0167	genus	0.973	8
129b5e0c985a194f754c70787fd6e1ec0ad8e4b1	EUK0634820	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Arcangeliella;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Arcangeliella	Arcangeliella_pseudo_sp_0014	genus	0.998	8
32320605c5f92829a87dd9eb72377f22c1838dfa	EUK0827707	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Porphyrellus;s__	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Porphyrellus	Porphyrellus_pseudo_sp_0007	genus	0.906	8
3c5ecb97873d8db04f7e171f63d84e6568759c07	EUK1662592	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulina;s__	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	Clavulina_pseudo_sp_0025	genus	0.998	8
533348c82532a1680a45e9b94bf1e87bf57aa41b	EUK0428269	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0098	genus	0.825	8
583c08ab492eb60f996b3ded5584f8ae3ff06273	KP641625	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_subpulverulenta	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe subpulverulenta	species	1	8
61c5873b58892fdd6a40beca296ee8091deef431	EUK0637374	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0169	genus	0.993	8
68ac5c150c15d856c595c6b169204e330e991c4c	EUK0145543	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Gomphaceae;g__Destuntzia;s__	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	Destuntzia	Destuntzia_pseudo_sp_0001	genus	0.9	8
a6a2ca195d08d1aee1b2d2e3237f924ce600a16a	EUK1657327	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0100	genus	0.982	8
afabbb5f1e11a269bba71b6bd9677318cc7b3bd9	KP308818	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_rufescens	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe rufescens	species	0.997	8
b8101cf37d6784d27e90e0758a99a10784e0c9a1	EUK0438622	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	Sebacina_pseudo_sp_0047	genus	0.983	8
bd2529c76b92111059c4aa4a971b1a9d1f2c04cd	EUK0451296	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0091	genus	0.958	8
de34d7f43b3fdc3e0ec2b497f394a775497f3e3d	EUK0808913	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0030	genus	0.977	8
fe358431b116c13433d651487dc70e111a189810	EUK0634789	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0103	genus	1	8
1ee7bc3cc15fb1fed517bc641f9371caacec1a58	EUK0814892	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0124	genus	0.998	7
e8a2079454040f371280ed35b60237193bdddaf3	MW263846	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_lachanus	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius lachanus	species	0.99	7
faf5c92b29426eeb1cd2a0cc4dcadf5f3ceef7d1	AY669610	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_archeri	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius archeri	species	0.998	7
289b8a0a815a5c6536a1d577ea7169ef696721cf	EUK1151531	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentellopsis;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	Tomentellopsis_pseudo_sp_0009	genus	0.987	7
0238592d21bdef76f1923df1a2983179e8611420	EUK0461413	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0082	genus	0.968	7
340f90a5d3e49a294ce6f7f40aab8870aaef1ae6	EUK0113481	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0130	genus	0.916	7
03cd623ef95b47ba361b3014695ac647fec5ed85	EUK0834885	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Cystangium;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Cystangium	Cystangium_pseudo_sp_0005	genus	0.969	7
4f1f86df401fb2087249ed339248e0825f079bc5	OK159885	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_fucatus	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0154	genus	0.977	7
f5370080d1f7bc39ad0b0e647fbe44bddc22cbb6	MK775279	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_olivaceovaginatus	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0166	genus	0.921	7
43ba6c224eeddd548b403d702ee34e515d0fbd0c	EUK0647370	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Cystangium;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Cystangium	Cystangium_pseudo_sp_0006	genus	0.984	7
4a585a1df1b2e6f5ebd113d3a0d34dc1900a4bbe	EUK0649380	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0027	genus	0.958	7
71721b70876998fec63a82ef8abf0b268ab1afac	EUK0635578	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Phaeocollybia;s__	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Phaeocollybia	Phaeocollybia_pseudo_sp_0005	genus	0.997	7
bbb7ec199fb2884179ca453666e98971341b8202	GQ925403	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0029	genus	0.958	7
dbcd3a1fd4217f2054c76e5e3513ef246b62e47d	EUK0442807	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0092	genus	0.932	7
0afa3c3a7399095c99fc3afbfb92471129ae35d0	EUK0437318	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0140	genus	0.98	7
